user_id,book_titles,authors,num_books_rated,ratings,book_paths,is_aligned,num_missing_files,missing_files
50147,a lost lady;a midsummer nights dream;anna karenina;cousin pons;daniel deronda;down and out in the magic kingdom;hamlet;heart of darkness;identity;lysistrata;peace;the hunters;the turn of the screw;the way we live now;treasure island;vile bodies,"cather, willa;shakespeare, william;tolstoy, leo;balzac, honorã© de;eliot, george;doctorow, cory;shakespeare, william;conrad, joseph;blade, zoã«;aristophanes;aristophanes;samachson, joseph;james, henry;trollope, anthony;stevenson, robert louis;waugh, evelyn",16,3.0;5.0;1.0;4.0;5.0;5.0;4.0;4.0;3.0;4.0;3.0;4.0;4.0;4.0;5.0;4.0,book_texts/65636.txt;book_texts/1113.txt;book_texts/1399.txt;book_texts/1856.txt;book_texts/7469.txt;book_texts/8086.txt;book_texts/1122.txt;book_texts/219.txt;book_texts/29676.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/22524.txt;book_texts/209.txt;book_texts/5231.txt;book_texts/120.txt;book_texts/77900.txt,True,0,
50166,a midsummer nights dream;daniel deronda;middlemarch;northanger abbey;oscar wilde;swan song;the brothers karamazov;the great gatsby;the idiot;the lost continent;the mysteries of udolpho;the mysterious affair at styles;the plague;the tale of genji;the terror;the vicar of wakefield,"shakespeare, william;eliot, george;eliot, george;austen, jane;thorne, guy;chekhov, anton pavlovich;dostoyevsky, fyodor;fitzgerald, f. scott (francis scott);bangs, john kendrick;burroughs, edgar rice;radcliffe, ann ward;christie, agatha;keller, teddy;murasaki shikibu;coppel, alfred;goldsmith, oliver",16,5.0;3.0;4.0;2.0;5.0;5.0;5.0;3.0;5.0;4.0;4.0;3.0;4.0;4.5;3.0;4.0,book_texts/1113.txt;book_texts/7469.txt;book_texts/145.txt;book_texts/121.txt;book_texts/38251.txt;book_texts/1753.txt;book_texts/28054.txt;book_texts/64317.txt;book_texts/18881.txt;book_texts/149.txt;book_texts/3268.txt;book_texts/863.txt;book_texts/30062.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/2667.txt,True,0,
50215,a passage to india;a tale of two cities;anne of avonlea;boyhood;east of eden;our lady of darkness;romeo and juliet;short stories;silas marner;the adventures of sherlock holmes;the phantom of the opera;the trial,"forster, e. m. (edward morgan);dickens, charles;montgomery, l. m. (lucy maud);tolstoy, leo;glenn, isa;capes, bernard;shakespeare, william;dostoyevsky, fyodor;eliot, george;doyle, arthur conan;leroux, gaston;kafka, franz",12,4.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0;5.0;4.0;5.0,book_texts/61221.txt;book_texts/98.txt;book_texts/47.txt;book_texts/2450.txt;book_texts/75781.txt;book_texts/66489.txt;book_texts/1112.txt;book_texts/40745.txt;book_texts/550.txt;book_texts/1661.txt;book_texts/175.txt;book_texts/7849.txt,True,0,
50226,a tale of two cities;cousin pons;double identity;julius caesar;lysistrata;the brothers karamazov;the tale of genji;the turn of the screw;three soldiers,"dickens, charles;balzac, honorã© de;farrell, henry;shakespeare, william;aristophanes;dostoyevsky, fyodor;murasaki shikibu;james, henry;dos passos, john",9,5.0;3.0;4.0;3.0;4.0;3.0;5.0;4.0;5.0,book_texts/98.txt;book_texts/1856.txt;book_texts/65282.txt;book_texts/1120.txt;book_texts/7700.txt;book_texts/28054.txt;book_texts/66057.txt;book_texts/209.txt;book_texts/6362.txt,True,0,
50234,a midsummer nights dream;emma;lysistrata;oscar wilde;the picture of dorian gray;the tale of genji;the terror;vanity fair;villette,"shakespeare, william;austen, jane;aristophanes;thorne, guy;wilde, oscar;murasaki shikibu;coppel, alfred;thackeray, william makepeace;brontã«, charlotte",9,5.0;2.0;3.0;5.0;4.0;2.0;5.0;5.0;4.0,book_texts/1113.txt;book_texts/158.txt;book_texts/7700.txt;book_texts/38251.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/599.txt;book_texts/9182.txt,True,0,
50240,little women;lord jim;oscar wilde;persuasion;pride and prejudice;siddhartha;swan song;the adventures of sherlock holmes;the idiot;the terror;vanity fair,"alcott, louisa may;conrad, joseph;thorne, guy;austen, jane;austen, jane;hesse, hermann;chekhov, anton pavlovich;doyle, arthur conan;bangs, john kendrick;coppel, alfred;thackeray, william makepeace",11,1.0;1.0;5.0;5.0;5.0;5.0;5.0;1.0;4.0;5.0;5.0,book_texts/514.txt;book_texts/5658.txt;book_texts/38251.txt;book_texts/105.txt;book_texts/1342.txt;book_texts/2500.txt;book_texts/1753.txt;book_texts/1661.txt;book_texts/18881.txt;book_texts/70361.txt;book_texts/599.txt,True,0,
50242,a portrait of the artist as a young man;julius caesar;little dorrit;mobydick or the whale;murder at the vicarage;pride and prejudice;the brothers karamazov;the professor;the secret garden;the way we live now;ulysses,"joyce, james;shakespeare, william;dickens, charles;melville, herman;christie, agatha;austen, jane;dostoyevsky, fyodor;brontã«, charlotte;burnett, frances hodgson;trollope, anthony;joyce, james",11,3.0;5.0;4.0;4.0;3.0;5.0;4.0;4.0;5.0;5.0;5.0,book_texts/4217.txt;book_texts/1120.txt;book_texts/963.txt;book_texts/15.txt;book_texts/78220.txt;book_texts/1342.txt;book_texts/28054.txt;book_texts/1028.txt;book_texts/113.txt;book_texts/5231.txt;book_texts/4300.txt,True,0,
50243,a midsummer nights dream;cousin pons;giants in the earth;identity;julius caesar;persuasion;the tale of genji;three soldiers;treasure island,"shakespeare, william;balzac, honorã© de;rã¸lvaag, o. e. (ole edvart);blade, zoã«;shakespeare, william;austen, jane;murasaki shikibu;dos passos, john;stevenson, robert louis",9,3.0;4.0;3.0;3.0;3.0;4.0;5.0;3.0;4.0,book_texts/1113.txt;book_texts/1856.txt;book_texts/75491.txt;book_texts/29676.txt;book_texts/1120.txt;book_texts/105.txt;book_texts/66057.txt;book_texts/6362.txt;book_texts/120.txt,True,0,
50255,a midsummer nights dream;a portrait of the artist as a young man;hamlet;lady chatterleys lover;poirot investigates;pride and prejudice;sense and sensibility;the brothers karamazov;the changeling;the idiot,"shakespeare, william;joyce, james;shakespeare, william;lawrence, d. h. (david herbert);christie, agatha;austen, jane;austen, jane;dostoyevsky, fyodor;besant, walter;bangs, john kendrick",10,2.0;3.0;3.0;2.0;2.0;5.0;3.0;2.0;3.0;3.0,book_texts/1113.txt;book_texts/4217.txt;book_texts/1122.txt;book_texts/73144.txt;book_texts/61262.txt;book_texts/1342.txt;book_texts/161.txt;book_texts/28054.txt;book_texts/49035.txt;book_texts/18881.txt,True,0,
50260,cyrano de bergerac;essays;oscar wilde;the awakening;the brothers karamazov;the great gatsby;the idiot;the tale of genji;ulysses,"rostand, edmond;benson, arthur christopher;thorne, guy;bordeaux, henry;dostoyevsky, fyodor;fitzgerald, f. scott (francis scott);bangs, john kendrick;murasaki shikibu;joyce, james",9,4.0;2.0;4.0;4.0;5.0;4.0;4.0;4.0;4.0,book_texts/1254.txt;book_texts/35860.txt;book_texts/38251.txt;book_texts/70440.txt;book_texts/28054.txt;book_texts/64317.txt;book_texts/18881.txt;book_texts/66057.txt;book_texts/4300.txt,True,0,
50285,a midsummer nights dream;daniel deronda;emma;madame bovary;pride and prejudice;the castle of otranto;the tale of genji;twelfth night;vanity fair;wuthering heights,"shakespeare, william;eliot, george;austen, jane;flaubert, gustave;austen, jane;walpole, horace;murasaki shikibu;shakespeare, william;thackeray, william makepeace;brontã«, emily",10,5.0;5.0;4.0;5.0;5.0;3.0;5.0;4.0;4.5;5.0,book_texts/1113.txt;book_texts/7469.txt;book_texts/158.txt;book_texts/2413.txt;book_texts/1342.txt;book_texts/696.txt;book_texts/66057.txt;book_texts/1123.txt;book_texts/599.txt;book_texts/768.txt,True,0,
50351,oscar wilde;swan song;the awakening;the brothers karamazov;the doctors daughter;the garden of eden;the great gatsby;the picture of dorian gray;the terror;wheels,"thorne, guy;chekhov, anton pavlovich;bordeaux, henry;dostoyevsky, fyodor;shaw, catharine;brand, max;fitzgerald, f. scott (francis scott);wilde, oscar;coppel, alfred;zuroy, michael",10,4.0;4.0;4.0;4.0;4.0;3.0;4.0;4.0;3.0;4.0,book_texts/38251.txt;book_texts/1753.txt;book_texts/70440.txt;book_texts/28054.txt;book_texts/78887.txt;book_texts/33066.txt;book_texts/64317.txt;book_texts/174.txt;book_texts/70361.txt;book_texts/79008.txt,True,0,
50356,all the sad young men;experience;oscar wilde;short stories;the brothers karamazov;the moonstone;the tale of genji;the terror;wuthering heights,"fitzgerald, f. scott (francis scott);cotton, catherine (catherine m.);thorne, guy;dostoyevsky, fyodor;dostoyevsky, fyodor;collins, wilkie;murasaki shikibu;coppel, alfred;brontã«, emily",9,4.0;5.0;4.0;5.0;4.0;2.0;4.0;3.0;5.0,book_texts/68229.txt;book_texts/49400.txt;book_texts/38251.txt;book_texts/40745.txt;book_texts/28054.txt;book_texts/155.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/768.txt,True,0,
50398,a portrait of the artist as a young man;after dark;alcestis;anna karenina;arrowsmith;emma;oscar wilde;othello;the changeling;the house of mirth;the picture of dorian gray;the sun also rises;the tale of genji;the taming of the shrew;the terror;vanity fair;wuthering heights,"joyce, james;collins, wilkie;euripides;tolstoy, leo;lewis, sinclair;austen, jane;thorne, guy;shakespeare, william;besant, walter;wharton, edith;wilde, oscar;hemingway, ernest;murasaki shikibu;shakespeare, william;coppel, alfred;thackeray, william makepeace;brontã«, emily",17,4.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;4.0;4.0;3.0;4.333333333333333;3.0;4.0;5.0;4.0;4.0,book_texts/4217.txt;book_texts/1626.txt;book_texts/10523.txt;book_texts/1399.txt;book_texts/70875.txt;book_texts/158.txt;book_texts/38251.txt;book_texts/1127.txt;book_texts/49035.txt;book_texts/284.txt;book_texts/174.txt;book_texts/67138.txt;book_texts/66057.txt;book_texts/1107.txt;book_texts/70361.txt;book_texts/599.txt;book_texts/768.txt,True,0,
50416,a midsummer nights dream;coriolanus;death in venice;east of eden;experience;leave it to psmith;swan song;the iron woman;the moonstone;the possessed;the terror;the woman in white,"shakespeare, william;shakespeare, william;mann, thomas;glenn, isa;cotton, catherine (catherine m.);wodehouse, p. g. (pelham grenville);chekhov, anton pavlovich;deland, margaret wade campbell;collins, wilkie;dostoyevsky, fyodor;coppel, alfred;collins, wilkie",12,5.0;5.0;1.0;4.0;2.0;2.0;3.0;2.0;5.0;5.0;5.0;3.0,book_texts/1113.txt;book_texts/1131.txt;book_texts/66073.txt;book_texts/75781.txt;book_texts/49400.txt;book_texts/60067.txt;book_texts/1753.txt;book_texts/6474.txt;book_texts/155.txt;book_texts/8117.txt;book_texts/70361.txt;book_texts/583.txt,True,0,
50422,a midsummer nights dream;julius caesar;mother of pearl;persuasion;the brothers karamazov;the idiot;the tale of genji;the war of the worlds;three soldiers,"shakespeare, william;shakespeare, william;france, anatole;austen, jane;dostoyevsky, fyodor;bangs, john kendrick;murasaki shikibu;wells, h. g. (herbert george);dos passos, john",9,4.0;4.0;4.0;4.0;4.0;5.0;3.0;5.0;5.0,book_texts/1113.txt;book_texts/1120.txt;book_texts/58099.txt;book_texts/105.txt;book_texts/28054.txt;book_texts/18881.txt;book_texts/66057.txt;book_texts/36.txt;book_texts/6362.txt,True,0,
50455,oscar wilde;swan song;the adventures of jimmy skunk;the brothers karamazov;the great gatsby;the hound of the baskervilles;the tale of genji;the terror,"thorne, guy;chekhov, anton pavlovich;burgess, thornton w. (thornton waldo);dostoyevsky, fyodor;fitzgerald, f. scott (francis scott);doyle, arthur conan;murasaki shikibu;coppel, alfred",8,5.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0,book_texts/38251.txt;book_texts/1753.txt;book_texts/21015.txt;book_texts/28054.txt;book_texts/64317.txt;book_texts/2852.txt;book_texts/66057.txt;book_texts/70361.txt,True,0,
50503,anna karenina;dead souls;emma;the brothers karamazov;the castle of otranto;the tale of genji;treasure island;women,"tolstoy, leo;gogol, nikolai vasilevich;austen, jane;dostoyevsky, fyodor;walpole, horace;murasaki shikibu;stevenson, robert louis;tarkington, booth",8,3.0;4.0;4.0;5.0;3.0;4.0;5.0;3.0,book_texts/1399.txt;book_texts/1081.txt;book_texts/158.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/66057.txt;book_texts/120.txt;book_texts/65207.txt,True,0,
50510,a midsummer nights dream;anna karenina;lysistrata;peace;the moonstone;the terror;vanity fair;villette,"shakespeare, william;tolstoy, leo;aristophanes;aristophanes;collins, wilkie;coppel, alfred;thackeray, william makepeace;brontã«, charlotte",8,4.0;4.0;4.0;4.0;4.0;3.0;4.0;4.0,book_texts/1113.txt;book_texts/1399.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/155.txt;book_texts/70361.txt;book_texts/599.txt;book_texts/9182.txt,True,0,
50511,a midsummer nights dream;a tale of two cities;alcestis;david copperfield;emma;empire;lysistrata;peace;piccadilly jim;the castle of otranto;the tale of genji;treasure island;twelfth night,"shakespeare, william;dickens, charles;euripides;dickens, charles;austen, jane;simak, clifford d.;aristophanes;aristophanes;wodehouse, p. g. (pelham grenville);walpole, horace;murasaki shikibu;stevenson, robert louis;shakespeare, william",13,3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;4.0;4.0;3.0;5.0;3.0,book_texts/1113.txt;book_texts/98.txt;book_texts/10523.txt;book_texts/766.txt;book_texts/158.txt;book_texts/28215.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/2005.txt;book_texts/696.txt;book_texts/66057.txt;book_texts/120.txt;book_texts/1123.txt,True,0,
50514,alexanders bridge;empire;julius caesar;mansfield park;messiah;poirot investigates;the adventurer;the best man;the brothers karamazov;ulysses,"cather, willa;simak, clifford d.;shakespeare, william;austen, jane;vidal, gore;christie, agatha;kornbluth, c. m. (cyril m.);hill, grace livingston;dostoyevsky, fyodor;joyce, james",10,3.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,book_texts/94.txt;book_texts/28215.txt;book_texts/1120.txt;book_texts/141.txt;book_texts/73527.txt;book_texts/61262.txt;book_texts/29908.txt;book_texts/69514.txt;book_texts/28054.txt;book_texts/4300.txt,True,0,
50548,anna karenina;the awakening;the blue flower;the brothers karamazov;the doctors daughter;the glimpses of the moon;the great gatsby;the idiot;the tale of genji;the terror,"tolstoy, leo;bordeaux, henry;van dyke, henry;dostoyevsky, fyodor;shaw, catharine;wharton, edith;fitzgerald, f. scott (francis scott);bangs, john kendrick;murasaki shikibu;coppel, alfred",10,5.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;5.0;5.0,book_texts/1399.txt;book_texts/70440.txt;book_texts/1603.txt;book_texts/28054.txt;book_texts/78887.txt;book_texts/1263.txt;book_texts/64317.txt;book_texts/18881.txt;book_texts/66057.txt;book_texts/70361.txt,True,0,
50552,historia calamitatum;howards end;hunger;metamorphosis;othello;the brothers karamazov;the garden of eden;victoria,"abelard, peter;forster, e. m. (edward morgan);hamsun, knut;de vet, charles v.;shakespeare, william;dostoyevsky, fyodor;brand, max;hamsun, knut",8,4.0;3.0;3.0;4.0;4.0;5.0;4.0;3.0,book_texts/14268.txt;book_texts/2891.txt;book_texts/8387.txt;book_texts/51713.txt;book_texts/1127.txt;book_texts/28054.txt;book_texts/33066.txt;book_texts/74458.txt,True,0,
50556,arrowsmith;east of eden;great expectations;heart of darkness;oscar wilde;the blue flower;the brothers karamazov;the merry adventures of robin hood;the outcry;the picture of dorian gray;the terror,"lewis, sinclair;glenn, isa;dickens, charles;conrad, joseph;thorne, guy;van dyke, henry;dostoyevsky, fyodor;pyle, howard;james, henry;wilde, oscar;coppel, alfred",11,4.0;4.5;2.0;4.0;5.0;4.0;5.0;3.0;4.0;4.0;5.0,book_texts/70875.txt;book_texts/75781.txt;book_texts/1400.txt;book_texts/219.txt;book_texts/38251.txt;book_texts/1603.txt;book_texts/28054.txt;book_texts/964.txt;book_texts/21969.txt;book_texts/174.txt;book_texts/70361.txt,True,0,
50564,a little princess;anna karenina;billy budd;charles dickens;death in venice;east of eden;grimms fairy tales;northanger abbey;oscar wilde;pride and prejudice;swan song;the lost continent;the memoirs of sherlock holmes;the terror;vanity fair,"burnett, frances hodgson;tolstoy, leo;melville, herman;chesterton, g. k. (gilbert keith);mann, thomas;glenn, isa;grimm, jacob;austen, jane;thorne, guy;austen, jane;chekhov, anton pavlovich;burroughs, edgar rice;doyle, arthur conan;coppel, alfred;thackeray, william makepeace",15,5.0;3.0;4.0;3.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;5.0,book_texts/146.txt;book_texts/1399.txt;book_texts/76513.txt;book_texts/61760.txt;book_texts/66073.txt;book_texts/75781.txt;book_texts/2591.txt;book_texts/121.txt;book_texts/38251.txt;book_texts/1342.txt;book_texts/1753.txt;book_texts/149.txt;book_texts/834.txt;book_texts/70361.txt;book_texts/599.txt,True,0,
50599,a midsummer nights dream;a tale of two cities;east of eden;lysistrata;peace;the adventures of sherlock holmes;the picture of dorian gray;the tale of genji;twelfth night;vanity fair,"shakespeare, william;dickens, charles;glenn, isa;aristophanes;aristophanes;doyle, arthur conan;wilde, oscar;murasaki shikibu;shakespeare, william;thackeray, william makepeace",10,5.0;5.0;3.0;4.0;4.0;2.0;4.0;5.0;2.0;4.333333333333333,book_texts/1113.txt;book_texts/98.txt;book_texts/75781.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/1661.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/1123.txt;book_texts/599.txt,True,0,
50607,a lost lady;bring the jubilee;daniel deronda;emma;persuasion;siddhartha;the girl next door;the great gatsby;the last days of pompeii;the moonstone;the turn of the screw;trents last case,"cather, willa;moore, ward;eliot, george;austen, jane;austen, jane;hesse, hermann;seaman, augusta huiell;fitzgerald, f. scott (francis scott);lytton, edward bulwer lytton;collins, wilkie;james, henry;bentley, e. c. (edmund clerihew)",12,2.0;3.0;5.0;5.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0,book_texts/65636.txt;book_texts/67652.txt;book_texts/7469.txt;book_texts/158.txt;book_texts/105.txt;book_texts/2500.txt;book_texts/39896.txt;book_texts/64317.txt;book_texts/1565.txt;book_texts/155.txt;book_texts/209.txt;book_texts/2568.txt,True,0,
50615,a tale of two cities;alcestis;crime and punishment;julius caesar;much ado about nothing;romeo and juliet;sanctuary;the alchemist;the brothers karamazov;the castle of otranto;treasure island,"dickens, charles;euripides;dostoyevsky, fyodor;shakespeare, william;shakespeare, william;shakespeare, william;wharton, edith;jonson, ben;dostoyevsky, fyodor;walpole, horace;stevenson, robert louis",11,4.0;4.0;2.0;3.5;4.0;3.0;2.0;5.0;3.0;3.0;5.0,book_texts/98.txt;book_texts/10523.txt;book_texts/2554.txt;book_texts/1120.txt;book_texts/1118.txt;book_texts/1112.txt;book_texts/7517.txt;book_texts/4081.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/120.txt,True,0,
50621,a midsummer nights dream;anna karenina;emma;lord jim;oscar wilde;the blue flower;the tale of genji;the terror,"shakespeare, william;tolstoy, leo;austen, jane;conrad, joseph;thorne, guy;van dyke, henry;murasaki shikibu;coppel, alfred",8,4.0;3.0;5.0;4.0;4.0;4.0;4.5;5.0,book_texts/1113.txt;book_texts/1399.txt;book_texts/158.txt;book_texts/5658.txt;book_texts/38251.txt;book_texts/1603.txt;book_texts/66057.txt;book_texts/70361.txt,True,0,
